,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,FREQ,REF_AREA,DATA_TYPE_AGGR,VALUATION,ADJUSTMENT,EDITION,Frequency,Territory,Aggregate,Valuation,Adjustment,Edition
19,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_1.Y.N.2024M9,annual – Italy – OUTPUT APPROACH – in previous year prices – raw data – Sep-2024,2015,2015-01-01,NA,,A,IT,B1GQ_1,Y,N,2024M9,annual,Italy,OUTPUT APPROACH,in previous year prices,raw data,Sep-2024
20,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_1.Y.N.2024M9,annual – Italy – OUTPUT APPROACH – in previous year prices – raw data – Sep-2024,2016,2016-01-01,NA,,A,IT,B1GQ_1,Y,N,2024M9,annual,Italy,OUTPUT APPROACH,in previous year prices,raw data,Sep-2024
21,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_1.Y.N.2024M9,annual – Italy – OUTPUT APPROACH – in previous year prices – raw data – Sep-2024,2017,2017-01-01,NA,,A,IT,B1GQ_1,Y,N,2024M9,annual,Italy,OUTPUT APPROACH,in previous year prices,raw data,Sep-2024
22,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_1.Y.N.2024M9,annual – Italy – OUTPUT APPROACH – in previous year prices – raw data – Sep-2024,2018,2018-01-01,NA,,A,IT,B1GQ_1,Y,N,2024M9,annual,Italy,OUTPUT APPROACH,in previous year prices,raw data,Sep-2024
23,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_1.Y.N.2024M9,annual – Italy – OUTPUT APPROACH – in previous year prices – raw data – Sep-2024,2019,2019-01-01,NA,,A,IT,B1GQ_1,Y,N,2024M9,annual,Italy,OUTPUT APPROACH,in previous year prices,raw data,Sep-2024
24,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_1.Y.N.2024M9,annual – Italy – OUTPUT APPROACH – in previous year prices – raw data – Sep-2024,2020,2020-01-01,NA,,A,IT,B1GQ_1,Y,N,2024M9,annual,Italy,OUTPUT APPROACH,in previous year prices,raw data,Sep-2024
25,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_1.Y.N.2024M9,annual – Italy – OUTPUT APPROACH – in previous year prices – raw data – Sep-2024,2021,2021-01-01,NA,,A,IT,B1GQ_1,Y,N,2024M9,annual,Italy,OUTPUT APPROACH,in previous year prices,raw data,Sep-2024
26,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_1.Y.N.2024M9,annual – Italy – OUTPUT APPROACH – in previous year prices – raw data – Sep-2024,2022,2022-01-01,NA,,A,IT,B1GQ_1,Y,N,2024M9,annual,Italy,OUTPUT APPROACH,in previous year prices,raw data,Sep-2024
27,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_1.Y.N.2024M9,annual – Italy – OUTPUT APPROACH – in previous year prices – raw data – Sep-2024,2023,2023-01-01,NA,,A,IT,B1GQ_1,Y,N,2024M9,annual,Italy,OUTPUT APPROACH,in previous year prices,raw data,Sep-2024
0,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,1995,1995-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
1,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,1996,1996-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
2,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,1997,1997-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
3,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,1998,1998-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
4,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,1999,1999-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
5,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2000,2000-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
6,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2001,2001-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
7,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2002,2002-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
8,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2003,2003-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
9,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2004,2004-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
10,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2005,2005-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
11,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2006,2006-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
12,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2007,2007-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
13,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2008,2008-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
14,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2009,2009-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
15,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2010,2010-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
16,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2011,2011-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
17,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2012,2012-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
18,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2013,2013-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
19,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2014,2014-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
20,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2015,2015-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
21,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2016,2016-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
22,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2017,2017-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
23,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2018,2018-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
24,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2019,2019-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
25,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2020,2020-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
26,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2021,2021-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
27,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2022,2022-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
28,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.L_2020.N.2024M9,annual – Italy – EXPENDITURE APPROACH – chain linked - reference year 2020 – raw data – Sep-2024,2023,2023-01-01,NA,,A,IT,B1GQ_2,L_2020,N,2024M9,annual,Italy,EXPENDITURE APPROACH,chain linked - reference year 2020,raw data,Sep-2024
0,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,1995,1995-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
1,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,1996,1996-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
2,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,1997,1997-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
3,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,1998,1998-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
4,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,1999,1999-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
5,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2000,2000-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
6,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2001,2001-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
7,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2002,2002-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
8,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2003,2003-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
9,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2004,2004-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
10,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2005,2005-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
11,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2006,2006-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
12,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2007,2007-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
13,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2008,2008-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
14,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2009,2009-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
15,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2010,2010-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
16,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2011,2011-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
17,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2012,2012-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
18,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2013,2013-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
19,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2014,2014-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
20,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2015,2015-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
21,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2016,2016-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
22,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2017,2017-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
23,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2018,2018-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
24,annual,ISTAT,92_506_DF_DCCN_PILN_1,Gross Domestic Product and main components,A.IT.B1GQ_2.V.N.2024M9,annual – Italy – EXPENDITURE APPROACH – current prices – raw data – Sep-2024,2019,2019-01-01,NA,,A,IT,B1GQ_2,V,N,2024M9,annual,Italy,EXPENDITURE APPROACH,current prices,raw data,Sep-2024
