,@frequency,provider_code,dataset_code,dataset_name,series_code,series_name,original_period,period,original_value,value,freq,Frequency,REF_AREA
119,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),2.A,Broad Money (M2) - Narrow Money (M1) - Annual,2019,2019-01-01,NA,,A,Annual,IDN
120,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),20.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Claims on Central Goverment - Annual,2010,2010-01-01,514143.03,514143.03,A,Annual,IDN
121,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),20.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Claims on Central Goverment - Annual,2011,2011-01-01,515795.01,515795.01,A,Annual,IDN
122,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),20.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Claims on Central Goverment - Annual,2012,2012-01-01,530898.43,530898.43,A,Annual,IDN
123,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),20.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Claims on Central Goverment - Annual,2013,2013-01-01,577372.58,577372.58,A,Annual,IDN
124,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),20.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Claims on Central Goverment - Annual,2014,2014-01-01,615763.39,615763.39,A,Annual,IDN
125,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),20.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Claims on Central Goverment - Annual,2015,2015-01-01,755752.96,755752.96,A,Annual,IDN
126,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),20.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Claims on Central Goverment - Annual,2016,2016-01-01,782450.45,782450.45,A,Annual,IDN
127,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),20.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Claims on Central Goverment - Annual,2017,2017-01-01,858987.59,858987.59,A,Annual,IDN
128,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),20.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Claims on Central Goverment - Annual,2018,2018-01-01,893040.98,893040.98,A,Annual,IDN
129,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),20.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Claims on Central Goverment - Annual,2019,2019-01-01,NA,,A,Annual,IDN
130,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),21.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Liabilities to Central Goverment - Annual,2010,2010-01-01,145425.87,145425.87,A,Annual,IDN
131,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),21.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Liabilities to Central Goverment - Annual,2011,2011-01-01,164617.69,164617.69,A,Annual,IDN
132,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),21.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Liabilities to Central Goverment - Annual,2012,2012-01-01,141071.93,141071.93,A,Annual,IDN
133,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),21.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Liabilities to Central Goverment - Annual,2013,2013-01-01,170761.97,170761.97,A,Annual,IDN
134,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),21.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Liabilities to Central Goverment - Annual,2014,2014-01-01,199155.2,199155.2,A,Annual,IDN
135,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),21.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Liabilities to Central Goverment - Annual,2015,2015-01-01,264625.77,264625.77,A,Annual,IDN
136,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),21.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Liabilities to Central Goverment - Annual,2016,2016-01-01,263385.38,263385.38,A,Annual,IDN
137,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),21.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Liabilities to Central Goverment - Annual,2017,2017-01-01,370125.15,370125.15,A,Annual,IDN
138,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),21.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Liabilities to Central Goverment - Annual,2018,2018-01-01,420312.25,420312.25,A,Annual,IDN
139,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),21.A,Factors Affecting Broad Money - Net Claims on Central Goverment - Liabilities to Central Goverment - Annual,2019,2019-01-01,NA,,A,Annual,IDN
140,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),22.A,Factors Affecting Broad Money - Claims on Other Sector - Annual,2010,2010-01-01,1910021.98,1910021.98,A,Annual,IDN
141,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),22.A,Factors Affecting Broad Money - Claims on Other Sector - Annual,2011,2011-01-01,2383822.87,2383822.87,A,Annual,IDN
142,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),22.A,Factors Affecting Broad Money - Claims on Other Sector - Annual,2012,2012-01-01,2917451.67,2917451.67,A,Annual,IDN
143,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),22.A,Factors Affecting Broad Money - Claims on Other Sector - Annual,2013,2013-01-01,3526612.41,3526612.41,A,Annual,IDN
144,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),22.A,Factors Affecting Broad Money - Claims on Other Sector - Annual,2014,2014-01-01,3961582.67,3961582.67,A,Annual,IDN
145,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),22.A,Factors Affecting Broad Money - Claims on Other Sector - Annual,2015,2015-01-01,4318125.58,4318125.58,A,Annual,IDN
146,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),22.A,Factors Affecting Broad Money - Claims on Other Sector - Annual,2016,2016-01-01,4711238.82,4711238.82,A,Annual,IDN
147,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),22.A,Factors Affecting Broad Money - Claims on Other Sector - Annual,2017,2017-01-01,5087392.48,5087392.48,A,Annual,IDN
148,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),22.A,Factors Affecting Broad Money - Claims on Other Sector - Annual,2018,2018-01-01,5725267.07,5725267.07,A,Annual,IDN
149,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),22.A,Factors Affecting Broad Money - Claims on Other Sector - Annual,2019,2019-01-01,NA,,A,Annual,IDN
150,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),23.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Annual,2010,2010-01-01,124852.02,124852.02,A,Annual,IDN
151,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),23.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Annual,2011,2011-01-01,161443.91,161443.91,A,Annual,IDN
152,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),23.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Annual,2012,2012-01-01,174952.21,174952.21,A,Annual,IDN
153,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),23.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Annual,2013,2013-01-01,217469.32,217469.32,A,Annual,IDN
154,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),23.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Annual,2014,2014-01-01,252741.84,252741.84,A,Annual,IDN
155,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),23.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Annual,2015,2015-01-01,271703.74,271703.74,A,Annual,IDN
156,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),23.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Annual,2016,2016-01-01,290027.61,290027.61,A,Annual,IDN
157,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),23.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Annual,2017,2017-01-01,324909.4,324909.4,A,Annual,IDN
158,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),23.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Annual,2018,2018-01-01,371297.41,371297.41,A,Annual,IDN
159,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),23.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Annual,2019,2019-01-01,NA,,A,Annual,IDN
160,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),24.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Loans - Annual,2010,2010-01-01,88482.76,88482.76,A,Annual,IDN
161,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),24.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Loans - Annual,2011,2011-01-01,123487.79,123487.79,A,Annual,IDN
162,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),24.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Loans - Annual,2012,2012-01-01,132530.6,132530.6,A,Annual,IDN
163,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),24.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Loans - Annual,2013,2013-01-01,171244.79,171244.79,A,Annual,IDN
164,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),24.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Loans - Annual,2014,2014-01-01,189010.21,189010.21,A,Annual,IDN
165,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),24.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Loans - Annual,2015,2015-01-01,201493.35,201493.35,A,Annual,IDN
166,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),24.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Loans - Annual,2016,2016-01-01,202648.08,202648.08,A,Annual,IDN
167,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),24.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Loans - Annual,2017,2017-01-01,221986.08,221986.08,A,Annual,IDN
168,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),24.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Loans - Annual,2018,2018-01-01,257599.49,257599.49,A,Annual,IDN
169,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),24.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Loans - Annual,2019,2019-01-01,NA,,A,Annual,IDN
170,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),25.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Other Claims - Annual,2010,2010-01-01,36369.26,36369.26,A,Annual,IDN
171,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),25.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Other Claims - Annual,2011,2011-01-01,37956.12,37956.12,A,Annual,IDN
172,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),25.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Other Claims - Annual,2012,2012-01-01,42421.61,42421.61,A,Annual,IDN
173,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),25.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Other Claims - Annual,2013,2013-01-01,46224.53,46224.53,A,Annual,IDN
174,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),25.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Other Claims - Annual,2014,2014-01-01,63731.64,63731.64,A,Annual,IDN
175,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),25.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Other Claims - Annual,2015,2015-01-01,70210.39,70210.39,A,Annual,IDN
176,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),25.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Other Claims - Annual,2016,2016-01-01,87379.53,87379.53,A,Annual,IDN
177,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),25.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Other Claims - Annual,2017,2017-01-01,102923.32,102923.32,A,Annual,IDN
178,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),25.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Other Claims - Annual,2018,2018-01-01,113697.91,113697.91,A,Annual,IDN
179,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),25.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on Other Financial - Other Claims - Annual,2019,2019-01-01,NA,,A,Annual,IDN
180,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),26.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Annual,2010,2010-01-01,1593.59,1593.59,A,Annual,IDN
181,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),26.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Annual,2011,2011-01-01,1409.86,1409.86,A,Annual,IDN
182,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),26.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Annual,2012,2012-01-01,2789.64,2789.64,A,Annual,IDN
183,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),26.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Annual,2013,2013-01-01,4726.84,4726.84,A,Annual,IDN
184,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),26.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Annual,2014,2014-01-01,6635.42,6635.42,A,Annual,IDN
185,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),26.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Annual,2015,2015-01-01,6515.61,6515.61,A,Annual,IDN
186,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),26.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Annual,2016,2016-01-01,588.69,588.69,A,Annual,IDN
187,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),26.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Annual,2017,2017-01-01,4476.4,4476.4,A,Annual,IDN
188,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),26.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Annual,2018,2018-01-01,5241.55,5241.55,A,Annual,IDN
189,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),26.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Annual,2019,2019-01-01,NA,,A,Annual,IDN
190,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),27.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Loans - Annual,2010,2010-01-01,1593.52,1593.52,A,Annual,IDN
191,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),27.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Loans - Annual,2011,2011-01-01,1404.81,1404.81,A,Annual,IDN
192,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),27.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Loans - Annual,2012,2012-01-01,2779.89,2779.89,A,Annual,IDN
193,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),27.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Loans - Annual,2013,2013-01-01,4700.21,4700.21,A,Annual,IDN
194,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),27.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Loans - Annual,2014,2014-01-01,6614.4,6614.4,A,Annual,IDN
195,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),27.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Loans - Annual,2015,2015-01-01,6494.57,6494.57,A,Annual,IDN
196,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),27.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Loans - Annual,2016,2016-01-01,567.69,567.69,A,Annual,IDN
197,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),27.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Loans - Annual,2017,2017-01-01,4376.38,4376.38,A,Annual,IDN
198,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),27.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Loans - Annual,2018,2018-01-01,4966.49,4966.49,A,Annual,IDN
199,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),27.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Loans - Annual,2019,2019-01-01,NA,,A,Annual,IDN
200,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),28.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Other Claims - Annual,2010,2010-01-01,0.07,0.07,A,Annual,IDN
201,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),28.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Other Claims - Annual,2011,2011-01-01,5.04,5.04,A,Annual,IDN
202,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),28.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Other Claims - Annual,2012,2012-01-01,9.75,9.75,A,Annual,IDN
203,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),28.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Other Claims - Annual,2013,2013-01-01,26.63,26.63,A,Annual,IDN
204,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),28.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Other Claims - Annual,2014,2014-01-01,21.02,21.02,A,Annual,IDN
205,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),28.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Other Claims - Annual,2015,2015-01-01,21.04,21.04,A,Annual,IDN
206,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),28.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Other Claims - Annual,2016,2016-01-01,21.0,21.0,A,Annual,IDN
207,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),28.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Other Claims - Annual,2017,2017-01-01,100.02,100.02,A,Annual,IDN
208,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),28.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Other Claims - Annual,2018,2018-01-01,275.07,275.07,A,Annual,IDN
209,annual,BI,TABEL1_1,I.1. BROAD MONEY AND ITS AFFECTING FACTORS (Billions of Rp),28.A,Factors Affecting Broad Money - Claims on Other Sector - Claims on State and Local Govermment - Other Claims - Annual,2019,2019-01-01,NA,,A,Annual,IDN
